,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,Y_true,Y_pred
91420,8319,216425,130.3875,130.3875,0,0,0,1.0,14,13.302957
64906,8400,245338,498.0375,498.0375,0,0,0,1.0,48,23.394564
10723,8991,546789,177.4125,205.9125,0,0,1,0.8615916955017301,24,21.887804
63342,9809,217390,141.7875,141.7875,0,0,0,1.0,106,74.32496
93166,9672,216425,134.6625,134.6625,0,0,0,1.0,39,32.65666
115225,9745,219029,327.0375,327.0375,0,0,0,1.0,35,41.289104
33634,8121,398721,469.5375,469.5375,0,0,0,1.0,14,12.87498
92256,9872,222765,220.875,220.875,0,0,0,1.0,71,51.15766
84916,9430,223245,205.2,205.2,0,0,0,1.0,74,62.40915
39187,9881,378934,205.9125,205.9125,0,0,0,1.0,7,12.811264
7628,9481,216233,117.5625,133.2375,0,0,1,0.8823529411764706,89,88.34254
36717,9789,245387,469.5375,469.5375,0,0,0,1.0,3,7.6644926
17502,8319,217390,139.65,139.65,0,0,0,1.0,16,27.934792
144743,9092,219029,309.9375,309.9375,0,0,0,1.0,20,28.577486
17971,9432,245387,469.5375,469.5375,0,0,0,1.0,9,12.529964
125830,9909,216418,106.875,106.875,0,0,0,1.0,74,38.932625
20524,9770,216418,82.65,82.65,0,0,0,1.0,26,28.880045
144381,8091,219029,341.2875,341.2875,0,0,0,1.0,42,39.457664
94104,9328,216418,86.925,86.925,0,0,0,1.0,48,68.98436
8559,9221,378934,177.4125,177.4125,0,0,0,1.0,7,15.666539
138718,8222,222765,254.3625,254.3625,0,0,0,1.0,106,86.10327
81925,9881,245387,498.0375,498.0375,0,0,0,1.0,1,12.006691
51657,9680,223245,176.7,197.3625,0,0,1,0.895306859205776,53,68.99719
2495,8392,300291,71.25,184.5375,0,1,1,0.3861003861003861,12,15.374634
97051,8094,216425,125.4,125.4,0,0,0,1.0,38,24.065401
99841,9273,223153,205.2,205.2,0,0,0,1.0,22,35.719223
81901,9880,219009,195.9375,195.9375,0,0,0,1.0,103,77.175575
46871,9456,320485,205.9125,205.9125,0,0,0,1.0,18,16.556448
83057,9880,219029,299.25,299.25,0,0,0,1.0,32,28.346071
64460,9823,216233,133.2375,133.2375,0,0,0,1.0,82,91.36131
19795,8317,217217,230.1375,228.0,1,0,0,1.009375,21,12.381773
111846,9837,245338,498.0375,498.0375,0,0,0,1.0,12,17.477657
94528,9809,219009,225.8625,225.8625,0,0,0,1.0,42,46.148727
79007,9221,216233,128.25,128.25,0,0,0,1.0,33,42.639683
73951,8094,216425,126.1125,126.1125,0,0,0,1.0,18,24.065401
84018,9713,223245,200.2125,200.2125,0,0,0,1.0,68,53.16234
133417,9430,216419,108.3,108.3,0,0,0,1.0,46,47.700783
62266,9880,219009,195.9375,195.9375,0,0,0,1.0,94,77.175575
28114,9112,245387,448.1625,448.1625,0,0,0,1.0,7,12.894459
76930,9481,219844,258.6375,331.3125,0,1,1,0.7806451612903226,55,57.361717
87492,9731,219029,327.0375,327.0375,0,0,0,1.0,14,24.05109
59598,9479,547934,127.5375,127.5375,0,0,0,1.0,22,22.00566
110308,9442,216233,118.275,118.275,0,0,0,1.0,42,40.793793
118846,9879,219009,133.95,177.4125,1,1,1,0.7550200803212851,103,159.26889
77459,8023,216425,117.5625,131.1,0,0,1,0.8967391304347826,98,95.45974
44290,9132,216233,128.25,128.25,0,0,0,1.0,51,29.29575
25142,9745,245338,448.1625,448.1625,0,0,0,1.0,36,23.32097
134245,8555,217390,138.225,138.225,0,0,0,1.0,24,24.796257
140418,9456,216425,126.825,126.825,0,0,0,1.0,10,10.230854
100602,8222,378934,187.3875,213.0375,1,0,1,0.8795986622073578,20,31.896526
1202,8094,245338,426.7875,448.1625,1,0,1,0.9523052464228935,28,26.584085
95835,9961,216233,121.125,121.125,0,0,0,1.0,83,59.670532
4523,9880,223153,213.0375,213.0375,0,0,0,1.0,26,28.095955
66476,9432,222087,146.775,207.3375,0,0,1,0.7079037800687286,48,39.967487
81641,9611,245387,498.0375,498.0375,0,0,0,1.0,12,14.768944
72694,9890,219029,327.0375,327.0375,0,0,0,1.0,30,37.66707
131460,9823,223245,224.4375,224.4375,0,0,0,1.0,66,67.10339
133565,9532,217217,226.575,226.575,0,0,0,1.0,15,29.721107
83880,9490,245338,469.5375,469.5375,0,0,0,1.0,7,11.1305895
110206,9250,216425,117.5625,117.5625,0,0,0,1.0,77,55.983387
114464,8222,223245,236.55,236.55,0,0,0,1.0,67,59.6695
93143,9532,219009,198.7875,198.7875,0,0,0,1.0,79,73.6932
46124,9890,300021,103.3125,103.3125,0,0,0,1.0,29,27.85691
74276,9043,222765,231.5625,231.5625,0,0,0,1.0,40,35.81191
18818,8911,222087,223.725,223.725,0,0,0,1.0,24,26.079748
34014,9279,216233,112.575,127.5375,0,0,1,0.8826815642458101,52,41.65229
50925,8058,245338,361.2375,498.0375,1,1,1,0.7253218884120172,99,73.03433
96087,8400,222765,222.3,222.3,0,0,0,1.0,26,35.44076
121589,8991,219844,208.7625,208.7625,0,0,0,1.0,23,29.0517
124312,9498,219009,195.225,195.225,0,0,0,1.0,121,96.42675
24515,8438,245338,453.8625,453.8625,0,0,0,1.0,31,25.408327
61164,9954,216419,70.5375,70.5375,0,0,0,1.0,43,52.98795
105069,9954,245338,361.2375,469.5375,0,0,1,0.7693474962063733,28,22.764568
115711,8398,245338,498.0375,498.0375,0,1,0,1.0,30,25.21412
146599,9881,219029,341.2875,341.2875,0,0,0,1.0,25,38.61975
72497,9745,245338,318.4875,498.0375,1,1,1,0.6394849785407726,108,101.63371
11925,9092,398721,426.7875,426.7875,0,0,0,1.0,4,11.999627
67119,8121,217777,225.8625,225.8625,0,0,0,1.0,14,17.981236
140146,9112,222765,253.65,253.65,0,0,0,1.0,76,76.00771
98745,9371,300021,106.1625,106.1625,0,0,0,1.0,52,40.385426
139537,9823,217777,232.275,282.15,1,0,1,0.8232323232323233,12,35.516174
85924,9190,219009,198.7875,198.7875,0,0,0,1.0,138,132.46019
29137,8555,216418,69.1125,69.1125,0,0,0,1.0,38,28.738178
58078,8991,546789,213.0375,213.0375,0,0,0,1.0,21,14.226022
45718,9456,223153,212.325,212.325,0,0,0,1.0,49,35.868176
13779,9881,223245,205.9125,205.9125,0,0,0,1.0,44,42.912186
141446,9281,216419,86.2125,86.2125,0,0,0,1.0,36,40.76208
60398,8911,222087,215.175,215.175,0,0,0,1.0,30,24.669239
51741,9813,217777,236.55,236.55,0,0,0,1.0,10,21.586992
5106,9250,219029,177.4125,327.0375,0,1,1,0.5424836601307189,312,198.44853
93174,9672,223153,213.0375,213.0375,0,0,0,1.0,29,33.682396
65734,9880,320485,205.9125,205.9125,0,0,0,1.0,33,26.169027
1275,8222,398721,426.7875,448.1625,1,1,1,0.9523052464228935,26,22.99431
128493,8562,245338,512.2875,512.2875,0,0,0,1.0,26,18.390259
29385,9273,223245,191.6625,191.6625,0,0,0,1.0,50,40.291798
147173,9250,320485,213.0375,213.0375,0,0,0,1.0,10,17.737822
74733,9613,547934,177.4125,177.4125,0,0,0,1.0,17,15.676127
87805,8095,245338,498.0375,498.0375,0,0,0,1.0,20,24.515593
117144,9250,378934,213.0375,213.0375,0,1,0,1.0,14,13.0525
128299,8058,216233,132.525,132.525,0,0,0,1.0,62,40.757233
79869,8317,546789,213.0375,213.0375,0,0,0,1.0,33,35.000584
59682,9611,216419,89.0625,105.45,1,1,1,0.8445945945945945,186,253.50781
22401,9190,222087,183.825,227.2875,0,0,1,0.8087774294670846,72,88.800835
110444,9490,223245,235.8375,235.8375,0,0,0,1.0,17,23.92674
69333,8094,217390,162.45,162.45,0,0,0,1.0,57,39.66484
31596,9147,216425,134.6625,134.6625,0,0,0,1.0,28,44.51712
149645,9436,217390,171.0,171.0,0,0,0,1.0,19,20.710789
74521,9430,223245,201.6375,201.6375,0,0,0,1.0,83,65.254745
67956,9837,245338,498.0375,498.0375,0,0,0,1.0,8,17.477657
55868,9164,219009,210.1875,210.1875,0,0,0,1.0,78,72.977104
100863,9092,679023,178.125,213.0375,0,0,1,0.8361204013377926,18,16.947775
141512,9430,223153,141.7875,236.55,1,1,1,0.5993975903614457,352,240.57932
71377,9813,219844,233.7,233.7,0,0,0,1.0,12,17.782694
149906,9789,223153,235.8375,235.8375,0,0,0,1.0,18,28.100523
118956,9984,222087,234.4125,234.4125,0,0,0,1.0,30,34.165802
45623,9371,222765,234.4125,234.4125,0,0,0,1.0,25,31.18802
110025,8869,222765,179.55,219.45,0,0,1,0.8181818181818182,51,94.97948
60936,9745,216425,134.6625,134.6625,0,0,0,1.0,43,28.255585
97370,9043,216233,131.8125,131.8125,0,0,0,1.0,29,31.193537
27444,9745,219009,220.1625,220.1625,0,0,0,1.0,88,81.06087
57935,8392,300291,68.4,102.6,0,0,1,0.6666666666666667,10,11.307708
147018,8911,217390,136.8,136.8,0,0,0,1.0,35,27.466303
3099,9611,223153,241.5375,241.5375,0,0,0,1.0,31,34.14982
48154,9613,216425,134.6625,134.6625,0,0,0,1.0,56,61.601162
49551,9879,223153,227.2875,227.2875,0,0,0,1.0,10,13.330797
47726,9092,378934,205.9125,205.9125,0,0,0,1.0,34,23.25819
31539,9043,222087,209.475,209.475,0,0,0,1.0,39,43.236713
30174,8218,216425,128.9625,128.9625,0,0,0,1.0,10,8.840768
140753,9872,216419,87.6375,87.6375,0,0,0,1.0,63,66.92754
94027,9221,219029,171.0,312.7875,1,0,1,0.5466970387243736,195,133.05107
42570,9845,320485,205.9125,205.9125,0,0,0,1.0,21,32.651096
90969,9745,219009,225.8625,225.8625,0,0,0,1.0,95,75.22235
97220,8398,216233,132.525,132.525,0,0,0,1.0,63,49.543625
57400,9613,320485,205.9125,205.9125,0,0,0,1.0,39,20.9614
47158,9837,217217,344.85,344.85,0,0,0,1.0,28,22.790638
69009,9731,216425,118.275,131.8125,0,0,1,0.8972972972972973,52,42.835804
143212,9984,320485,178.8375,205.9125,0,1,1,0.8685121107266437,74,45.17341
17972,9432,245338,469.5375,469.5375,0,0,0,1.0,14,13.65572
39684,9147,219009,232.275,232.275,0,0,0,1.0,40,50.77122
57721,9961,217390,138.9375,164.5875,0,0,1,0.8441558441558441,107,111.38339
47858,9273,217777,231.5625,231.5625,0,0,0,1.0,29,20.090673
136556,8555,219009,186.675,187.3875,1,1,1,0.9961977186311788,90,83.51726
92640,8422,245338,469.5375,469.5375,0,0,0,1.0,8,13.868463
79113,9371,217390,142.5,142.5,0,0,0,1.0,65,67.89402
23029,9890,219029,327.0375,327.0375,0,0,0,1.0,39,37.66707
4196,9498,223245,209.475,209.475,0,0,0,1.0,89,77.10777
126420,9279,219029,283.575,283.575,0,0,0,1.0,17,23.131973
32575,8422,378934,205.9125,205.9125,0,0,0,1.0,27,26.529959
142178,8222,219009,190.95,190.95,0,0,0,1.0,151,125.5148
146995,8991,216233,128.9625,128.9625,0,0,0,1.0,36,37.665184
57632,9879,219029,312.7875,312.7875,0,0,0,1.0,29,23.11319
140387,9432,300021,85.5,85.5,0,0,0,1.0,17,20.443178
110727,9872,217390,138.225,138.225,0,0,0,1.0,43,49.78778
80755,9880,245338,469.5375,469.5375,0,0,0,1.0,11,15.243881
99204,9876,245338,355.5375,469.5375,0,0,1,0.7572078907435509,32,29.624748
5519,9770,245387,453.15,453.15,0,0,0,1.0,10,13.999464
79359,9632,216233,129.675,129.675,0,0,0,1.0,26,33.63763
25974,9328,223153,178.8375,213.0375,1,1,1,0.8394648829431438,136,144.13599
138392,9823,245387,512.2875,512.2875,0,0,0,1.0,22,19.557747
106574,8991,219844,237.2625,237.2625,0,0,0,1.0,7,19.328627
67704,9490,219029,191.6625,304.95,1,1,1,0.6285046728971962,32,83.235596
12619,9881,219029,327.0375,327.0375,0,0,0,1.0,22,35.46028
105544,9164,547934,177.4125,177.4125,0,0,0,1.0,24,20.036116
85507,8094,219009,195.225,195.225,0,0,0,1.0,86,90.69695
82621,9425,216418,88.35,88.35,0,0,0,1.0,39,40.54985
68950,9613,320485,213.0375,213.0375,0,0,0,1.0,22,22.42048
107062,9613,219009,214.4625,214.4625,0,0,0,1.0,83,100.81072
56397,9837,217390,141.075,164.5875,0,0,1,0.8571428571428571,76,67.18642
82568,9328,223245,227.2875,227.2875,0,0,0,1.0,13,22.811989
5851,8023,217390,165.3,165.3,0,0,0,1.0,185,197.01045
42130,9328,216419,82.65,82.65,0,0,0,1.0,55,61.795307
112593,9328,219009,190.95,178.125,0,1,0,1.0719999999999998,64,79.41773
92548,8218,219009,192.375,192.375,0,0,0,1.0,57,46.50893
23979,9745,219009,208.7625,208.7625,0,0,0,1.0,70,81.871864
43918,8094,216419,86.2125,86.2125,0,0,0,1.0,80,85.093704
211,8398,245338,426.7875,451.725,1,1,1,0.944794952681388,69,54.94828
149850,9713,320485,213.0375,213.0375,0,1,0,1.0,24,23.296223
1543,9112,219029,327.0375,327.0375,0,0,0,1.0,68,61.314247
129203,9872,216419,70.5375,87.6375,0,0,1,0.8048780487804877,42,86.31584
132106,9164,245387,346.9875,512.2875,1,1,1,0.6773296244784422,36,61.3559
59196,8869,216419,89.0625,105.45,1,0,1,0.8445945945945945,87,163.29648
37614,9436,219009,189.525,227.2875,0,0,1,0.8338557993730408,47,38.784397
5491,9731,223153,213.0375,213.0375,0,0,0,1.0,6,12.553514
141838,9813,223153,141.075,235.8375,1,1,1,0.5981873111782476,123,242.07103
23757,9436,222765,240.825,240.825,0,0,0,1.0,13,13.873012
79136,9430,217390,141.7875,141.7875,0,0,0,1.0,69,65.17798
112420,9112,217390,140.3625,140.3625,0,0,0,1.0,106,127.04667
114406,8063,378934,205.9125,205.9125,0,0,0,1.0,15,12.625639
135443,8991,300021,88.35,88.35,0,0,0,1.0,41,37.165535
69375,8023,216233,117.5625,133.95,0,0,1,0.8776595744680852,168,142.9925
95783,9881,222765,216.6,216.6,0,0,0,1.0,68,54.11971
4597,9961,222765,241.5375,241.5375,0,0,0,1.0,51,60.0408
66135,8869,222765,213.0375,213.0375,0,0,0,1.0,63,64.3766
59803,9770,223153,212.325,212.325,0,0,0,1.0,45,32.963093
31561,9092,245387,469.5375,469.5375,0,0,0,1.0,26,13.819585
141181,8555,245338,406.125,472.3875,0,0,1,0.8597285067873304,9,16.5162
13327,9425,222087,210.9,210.9,0,0,0,1.0,25,34.53986
56606,8095,300021,89.0625,103.3125,0,0,1,0.8620689655172413,101,79.00903
81686,9680,222765,205.2,205.2,0,0,0,1.0,13,21.667994
53069,9909,216233,117.5625,133.2375,0,0,1,0.8823529411764706,46,75.391914
87724,9909,222765,187.3875,213.0375,0,1,1,0.8795986622073578,92,62.188522
116479,9809,547934,163.1625,163.1625,0,0,0,1.0,6,8.030466
107431,8095,219009,178.125,218.025,0,1,1,0.8169934640522876,236,242.92137
68824,9479,217390,169.575,169.575,0,0,0,1.0,39,35.08662
96141,8562,216233,129.675,129.675,0,0,0,1.0,31,42.351173
89453,9279,216425,130.3875,130.3875,0,0,0,1.0,27,17.10605
73783,9876,216233,131.1,131.1,0,0,0,1.0,23,29.603514
8506,9147,547934,177.4125,177.4125,0,0,0,1.0,11,13.028625
61150,9909,216418,89.0625,105.45,1,1,1,0.8445945945945945,148,126.940926
69362,8063,222765,205.2,205.2,0,0,0,1.0,36,41.197735
35667,9876,216418,68.4,68.4,0,0,0,1.0,32,38.961246
17209,9879,222765,228.0,228.0,0,0,0,1.0,14,18.652695
146542,9872,223245,213.0375,213.0375,0,0,0,1.0,72,69.56262
101620,9961,245387,355.5375,498.0375,0,0,1,0.7138769670958512,60,39.554813
56330,9770,216233,129.675,129.675,0,0,0,1.0,21,29.39788
89347,9147,216233,131.1,131.1,0,0,0,1.0,69,48.053993
139963,8398,223153,141.7875,236.55,1,1,1,0.5993975903614457,380,321.61594
573,9371,217390,140.3625,140.3625,0,0,0,1.0,85,66.82199
3795,8911,216419,83.3625,83.3625,0,0,0,1.0,38,34.954376
45199,8218,245338,318.4875,469.5375,0,1,1,0.6783004552352049,51,33.387257
97002,9961,547934,156.0375,177.4125,0,0,1,0.8795180722891566,27,20.796724
62171,9837,216233,133.2375,133.2375,0,0,0,1.0,13,39.089428
94622,9881,219844,282.15,328.4625,0,0,1,0.8590021691973969,13,17.49857
1375,8400,219029,327.0375,327.0375,0,0,0,1.0,29,43.74594
31253,8063,679023,177.4125,213.0375,1,0,1,0.8327759197324415,4,20.39635
59974,9881,219029,327.0375,327.0375,0,0,0,1.0,38,35.46028
18576,8058,219844,234.4125,283.575,1,1,1,0.8266331658291457,71,63.04818
141235,8991,245338,375.4875,483.7875,0,0,1,0.7761413843888071,37,28.019855
11959,9147,216419,105.45,105.45,0,0,0,1.0,92,79.98968
112327,8869,300021,106.1625,106.875,0,1,1,0.9933333333333333,73,74.805466
60260,8398,216233,133.2375,133.2375,0,0,0,1.0,56,49.032253
118909,9909,222765,243.675,243.675,0,0,0,1.0,50,35.88849
137161,9731,223153,236.55,236.55,0,0,0,1.0,6,9.014423
49523,9872,223153,205.9125,205.9125,0,0,0,1.0,51,56.128414
74714,9611,547934,177.4125,177.4125,0,0,0,1.0,34,24.44551
32517,8319,217390,161.7375,161.7375,0,0,0,1.0,12,19.844053
75250,8319,216425,123.975,123.975,0,0,0,1.0,8,13.0910635
141049,8121,398721,375.4875,473.1,0,0,1,0.7936746987951807,13,15.475489
147608,9813,219009,201.6375,201.6375,0,0,0,1.0,97,51.31904
52671,9481,300021,106.1625,106.1625,0,0,0,1.0,37,62.728504
108118,9481,222087,227.2875,227.2875,0,0,0,1.0,52,64.50339
66420,9442,219009,148.2,203.0625,0,0,1,0.7298245614035087,51,59.415977
43566,9680,216233,128.9625,128.9625,0,0,0,1.0,7,19.569178
34079,9442,217390,169.575,169.575,0,0,0,1.0,49,48.767063
123952,9092,219009,180.975,180.975,0,0,0,1.0,72,82.517815
73604,9680,245387,318.4875,469.5375,1,0,1,0.6783004552352049,5,26.355255
89281,9043,216418,105.45,105.45,0,0,0,1.0,98,81.863144
84322,8091,223245,203.0625,203.0625,0,0,0,1.0,34,24.949396
779,9611,216425,133.95,133.95,0,0,0,1.0,43,50.650806
92063,9632,216425,130.3875,130.3875,0,0,0,1.0,17,12.545901
128811,9430,679023,177.4125,177.4125,0,1,0,1.0,21,23.164698
89512,9371,222087,221.5875,221.5875,0,0,0,1.0,57,35.049503
135398,8555,216419,88.35,88.35,0,0,0,1.0,41,19.92254
110525,9613,216233,117.5625,117.5625,0,0,0,1.0,72,74.729614
16949,9611,216425,133.2375,133.2375,0,0,0,1.0,69,50.714092
148020,8319,219029,327.0375,327.0375,0,0,0,1.0,28,16.988798
52608,9432,300291,112.575,112.575,0,0,0,1.0,10,9.433157
132567,9770,222765,227.2875,227.2875,0,0,0,1.0,12,9.847881
25915,9273,219009,194.5125,194.5125,0,0,0,1.0,59,58.74407
73499,9532,216418,86.2125,86.2125,0,0,0,1.0,60,49.30468
33331,9845,222765,213.75,234.4125,1,0,1,0.9118541033434651,98,146.56212
62542,8317,547934,144.6375,144.6375,0,0,0,1.0,26,26.713121
19447,9809,216418,106.1625,106.1625,0,0,0,1.0,73,88.95212
142438,9092,223245,213.0375,213.0375,0,0,0,1.0,21,35.287144
65755,9881,245387,498.0375,498.0375,0,0,0,1.0,14,12.006691
39010,9770,222087,186.675,223.725,0,0,1,0.8343949044585988,27,23.450136
58693,9823,378934,205.9125,205.9125,0,0,0,1.0,12,20.837063
1857,9481,219029,327.0375,327.0375,0,0,0,1.0,49,55.214035
105845,9532,217217,232.9875,232.9875,0,0,0,1.0,15,30.203087
124392,9613,222765,240.825,240.825,0,0,0,1.0,65,77.18816
75995,9813,217217,225.8625,225.8625,0,0,0,1.0,14,21.231833
142019,9954,219009,173.85,173.85,0,0,0,1.0,85,76.69439
89090,8317,216419,86.2125,86.2125,0,0,0,1.0,33,43.943947
63787,8555,216418,85.5,85.5,0,0,0,1.0,20,20.606895
32702,9092,216419,68.4,69.1125,0,1,1,0.9896907216494847,36,49.788868
124665,9890,216425,117.5625,117.5625,0,0,0,1.0,47,47.405422
130998,9250,217390,175.275,175.275,0,0,0,1.0,136,112.426094
147145,9190,223245,190.2375,241.5375,1,0,1,0.7876106194690267,66,85.02688
19815,8319,219029,312.7875,312.7875,0,0,0,1.0,10,18.605406
7331,9132,217217,228.7125,228.7125,0,0,0,1.0,23,16.42541
142101,8094,219844,234.4125,234.4125,0,0,0,1.0,28,20.690783
128091,9879,223153,235.8375,235.8375,0,0,0,1.0,9,12.294231
123841,8438,223245,235.8375,235.8375,0,0,0,1.0,60,49.37129
34752,8058,222765,234.4125,234.4125,0,0,0,1.0,62,51.76186
3727,8555,216418,88.35,85.5,0,1,0,1.0333333333333332,43,24.925331
104011,8063,378934,205.9125,205.9125,0,0,0,1.0,14,12.625639
63785,8438,245338,469.5375,469.5375,0,1,0,1.0,26,30.679676
8978,9770,219009,116.85,227.2875,0,1,1,0.5141065830721003,242,443.62625
2184,9876,245338,428.2125,448.1625,1,0,1,0.9554848966613672,26,29.347244
25468,8063,219029,295.6875,295.6875,0,0,0,1.0,22,27.321451
57112,9279,300021,69.825,69.825,0,0,0,1.0,45,30.015047
19964,8911,216418,83.3625,83.3625,0,0,0,1.0,39,43.14377
130354,9845,245387,339.8625,512.2875,1,1,1,0.6634214186369958,115,83.500626
17599,8562,300021,106.1625,106.1625,0,0,0,1.0,26,53.99407
65518,9680,223153,212.325,212.325,0,0,0,1.0,29,32.19106
4752,8121,219029,179.55,295.6875,1,1,1,0.6072289156626507,83,104.4484
82449,9178,223153,212.325,212.325,0,0,0,1.0,33,31.964664
135371,8422,222765,239.4,239.4,0,0,0,1.0,29,30.970482
137175,9745,223153,236.55,236.55,0,0,0,1.0,8,20.876598
100991,9273,219029,234.4125,234.4125,0,0,0,1.0,28,28.42322
123722,8121,223245,213.0375,213.0375,0,0,0,1.0,50,43.01963
117809,9984,679023,213.0375,213.0375,0,0,0,1.0,19,8.893745
29384,9273,378934,205.9125,205.9125,0,0,0,1.0,9,14.106442
59180,8562,216425,133.95,133.95,0,0,0,1.0,29,40.39009
111429,9328,216418,87.6375,87.6375,0,0,0,1.0,84,67.609085
71788,8319,219844,235.8375,235.8375,0,0,0,1.0,12,24.17525
3469,8091,217390,141.7875,141.7875,0,0,0,1.0,56,30.62338
121556,8562,320485,213.0375,213.0375,0,0,0,1.0,17,27.84089
8838,9578,216418,106.1625,98.325,0,1,0,1.0797101449275361,77,72.74973
138222,9611,216419,110.4375,110.4375,0,0,0,1.0,110,115.14169
70896,9178,219009,198.7875,198.7875,0,0,0,1.0,16,38.5385
53980,9713,216233,117.5625,133.95,0,0,1,0.8776595744680852,31,49.822025
75552,9221,223153,227.2875,227.2875,0,0,0,1.0,8,16.379185
115607,8222,216419,106.1625,109.725,0,1,1,0.9675324675324676,131,129.51195
140371,9425,216418,86.925,86.925,0,0,0,1.0,39,41.159157
38679,9328,223153,190.2375,190.2375,0,0,0,1.0,26,28.171568
66588,9578,216418,106.1625,105.45,0,1,0,1.0067567567567566,80,76.20838
7462,9279,245387,455.2875,455.2875,0,0,0,1.0,21,14.106751
75458,9112,216425,117.5625,134.6625,0,0,1,0.873015873015873,88,79.48998
1412,8438,223153,190.95,213.0375,1,0,1,0.8963210702341137,57,106.608315
86908,8562,222765,178.125,234.4125,0,1,1,0.7598784194528876,124,147.6141
89857,9813,219844,237.2625,237.2625,0,0,0,1.0,7,12.611083
92973,9371,217390,170.2875,170.2875,0,0,0,1.0,40,50.858425
148916,9881,245338,469.5375,469.5375,0,0,0,1.0,18,24.120111
6516,9532,217777,232.9875,232.9875,0,0,0,1.0,33,34.027588
11562,8095,216425,118.275,132.525,0,0,1,0.8924731182795699,77,89.47944
140140,9112,217390,175.275,175.275,0,0,0,1.0,134,110.36916
29485,9439,216233,128.25,128.25,0,0,0,1.0,34,23.56586
94469,9789,547934,177.4125,177.4125,0,0,0,1.0,12,14.39507
14592,9498,223153,210.1875,210.1875,0,0,0,1.0,19,44.19756
115647,8218,217217,210.1875,216.6,1,0,1,0.9703947368421053,9,23.41161
117453,9613,300291,70.5375,112.575,0,0,1,0.6265822784810126,35,21.4816
69438,8121,223153,205.9125,205.9125,0,0,0,1.0,29,31.415293
43735,9872,216425,133.2375,133.2375,0,0,0,1.0,17,19.48041
10474,8023,222087,172.425,227.2875,0,0,1,0.7586206896551725,197,186.96481
144374,9984,679023,234.4125,234.4125,0,0,0,1.0,6,8.78148
23533,9164,222765,234.4125,234.4125,0,0,0,1.0,60,62.38505
93414,9872,245387,469.5375,469.5375,0,0,0,1.0,16,16.962
4019,9328,217390,140.3625,164.5875,0,0,1,0.8528138528138528,28,39.286983
5512,9770,219844,234.4125,234.4125,0,0,0,1.0,21,17.230324
74510,9442,547934,177.4125,177.4125,0,0,0,1.0,8,13.318337
37017,8063,219009,218.7375,218.7375,0,0,0,1.0,81,74.03201
127665,9439,223153,144.6375,212.325,0,0,1,0.6812080536912751,32,47.394066
137242,9837,216418,109.725,109.725,0,0,0,1.0,81,67.24126
97959,9823,219009,143.925,212.325,0,0,1,0.6778523489932887,235,228.74179
95542,9680,217390,136.0875,156.0375,1,1,1,0.8721461187214613,34,43.315903
119838,9745,216418,109.0125,109.0125,0,0,0,1.0,180,159.5887
72753,9984,217390,159.6,159.6,0,0,0,1.0,28,25.723637
98735,9328,222087,219.45,219.45,0,0,0,1.0,23,32.06942
107817,9132,219009,178.8375,178.8375,0,0,0,1.0,60,69.312904
6827,9880,219029,178.125,312.7875,1,1,1,0.5694760820045558,111,174.95721
47167,9809,216418,104.025,104.025,0,0,0,1.0,76,93.66468
60536,9221,223245,217.3125,217.3125,0,0,0,1.0,29,22.448908
132769,9909,222765,244.3875,244.3875,0,0,0,1.0,32,35.88849
59221,8991,219029,295.6875,295.6875,0,0,0,1.0,29,29.393166
